SKU_ID,Category,ABC_Class,Supplier_Name,Warehouse_Location,Received_Date,Last_Purchase_Date,Stock_Age_Days,Quantity_On_Hand,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Reorder_Point,Safety_Stock,Lead_Time_Days,Total_Inventory_Value_USD,Supplier_OnTime_Pct,Inventory_Status,Inventory_Risk,Days_Of_Inventory,Purchase_Year,Purchase_Month,Purchase_Day
SKU_15568,Beverages,A,FreshMart Suppliers,Kolkata Warehouse,2023-05-31 00:00:00,2023-09-10,389,374.0,8,12,38.91,1160.7519163424124,91,71,11.0,22475.63,87.11,Critical,High Risk,9.611924955024417,2023,September,10
SKU_13631,Household,A,NextGen Traders,Bangalore Warehouse,2023-02-26 00:00:00,2023-05-25,373,411.0,16,1,27.51,1042.81,112,104,10.0,22449.73,93.03,Overstock,Low Risk,14.940021810250817,2023,May,25
SKU_15014,Snacks,A,Global Retail Supply,Bangalore Warehouse,2024-12-13 00:00:00,2025-01-06,161,279.0,7,8,26.01,703.07,126,37,10.0,24141.68,89.41,Normal,Low Risk,10.726643598615917,2025,January,6
SKU_10424,Produce,A,Metro Supply Co,Delhi Warehouse,2023-10-16 00:00:00,2024-01-22,20,201.0,11,0,34.31,1322.1,78,99,12.0,11437.74,90.38,Low Stock,High Risk,5.858350335179248,2024,January,22
SKU_10392,Dairy,A,Prime Distribution,Bangalore Warehouse,2023-01-12 00:00:00,2023-04-05,258,116.0,8,8,23.49,908.77,131,55,15.0,8069.88,89.98,Low Stock,High Risk,4.938271604938272,2023,April,5
SKU_14999,Dairy,A,Metro Supply Co,Delhi Warehouse,2023-12-12 00:00:00,2024-01-29,130,668.0,16,13,26.5,861.59,95,33,8.0,38610.43,89.9,Critical,High Risk,25.20754716981132,2024,January,29
SKU_16330,Dairy,B,Metro Supply Co,Delhi Warehouse,2025-04-04 00:00:00,2025-07-26,86,260.0,9,11,27.92,882.82,73,94,12.0,20709.9,94.09,Overstock,Low Risk,9.312320916905444,2025,July,26
SKU_14200,Bakery,B,Urban Wholesale,Kolkata Warehouse,2025-03-25 00:00:00,2025-06-19,58,568.0,9,6,15.48,601.06,100,44,7.0,52406.5,90.71,Normal,Low Risk,36.69250645994832,2025,June,19
SKU_12672,Household,A,FreshMart Suppliers,Chennai Warehouse,2024-02-12 00:00:00,2024-06-21,346,300.0,16,16,18.13,448.24,87,75,11.0,22069.26,97.4,Low Stock,High Risk,16.547159404302263,2024,June,21
SKU_16131,Beverages,C,Metro Supply Co,Mumbai Warehouse,2025-03-05 00:00:00,2025-05-15,75,337.0,9,15,38.33,1028.02,157,49,10.0,28673.21,96.54,Overstock,Low Risk,8.792068875554396,2025,May,15
SKU_14518,Dairy,A,Prime Distribution,Chennai Warehouse,2023-01-11 00:00:00,2023-01-29,139,572.0,14,9,49.55,1844.13,80,46,7.0,57543.52,85.95,Critical,High Risk,11.543895055499496,2023,January,29
SKU_13493,Frozen Foods,C,Urban Wholesale,Delhi Warehouse,2024-06-16 00:00:00,2024-06-29,211,349.0,13,3,32.24,1130.13,114,48,8.0,20956.0,89.7,Normal,Low Risk,10.825062034739453,2024,June,29
SKU_11459,Beverages,A,NextGen Traders,Delhi Warehouse,2025-02-20 00:00:00,2025-06-17,354,406.0,0,4,43.96,1642.93,37,83,11.0,16724.93,82.96,Critical,High Risk,9.235668789808917,2025,June,17
SKU_14834,Personal Care,C,NextGen Traders,Kolkata Warehouse,2024-01-25 00:00:00,2024-02-09,306,724.0,14,13,39.61,1296.21,129,62,9.0,48825.68,88.98,Overstock,Low Risk,18.27821257258268,2024,February,9
SKU_16035,Beverages,B,Prime Distribution,Bangalore Warehouse,2024-01-02 00:00:00,2024-03-26,359,556.0,12,3,42.06,1553.31,175,46,7.0,11219.91,87.81,Critical,High Risk,13.21921065145031,2024,March,26
SKU_13835,Snacks,A,FreshMart Suppliers,Kolkata Warehouse,2025-04-08 00:00:00,2025-07-28,163,442.0,14,10,26.91,858.39,153,75,12.0,26585.63,90.37,Critical,High Risk,16.42512077294686,2025,July,28
SKU_15187,Personal Care,B,Metro Supply Co,Bangalore Warehouse,2025-01-24 00:00:00,2025-01-31,32,284.0,7,9,47.24,1729.49,117,31,6.0,32290.78,85.08,Low Stock,High Risk,6.011854360711261,2025,January,31
SKU_16385,Snacks,C,Prime Distribution,Bangalore Warehouse,2023-04-22 00:00:00,2023-05-04,344,484.0,6,8,35.97,817.28,131,78,11.0,25692.42,82.88,Normal,Low Risk,13.45565749235474,2023,May,4
SKU_15201,Personal Care,C,FreshMart Suppliers,Bangalore Warehouse,2023-05-09 00:00:00,2023-08-04,296,375.0,22,0,22.14,490.52,87,95,8.0,38751.23,89.0,Critical,High Risk,16.937669376693766,2023,August,4
SKU_12355,Frozen Foods,C,Metro Supply Co,Chennai Warehouse,2023-10-19 00:00:00,2024-01-21,13,285.0,7,7,46.85,1813.83,174,87,12.0,7185.74,87.11,Overstock,Low Risk,6.08324439701174,2024,January,21
SKU_12442,Frozen Foods,A,Metro Supply Co,Bangalore Warehouse,2023-06-27 00:00:00,2023-07-03,318,437.0,0,10,37.5,1347.99,118,60,11.0,22699.54,82.82,Normal,Low Risk,11.653333333333334,2023,July,3
SKU_16261,Snacks,A,Urban Wholesale,Delhi Warehouse,2024-09-24 00:00:00,2024-11-09,224,515.0,4,10,19.96,665.18,118,49,10.0,18090.57,83.42,Normal,Low Risk,25.801603206412825,2024,November,9
SKU_10464,Produce,C,FreshMart Suppliers,Chennai Warehouse,2024-01-22 00:00:00,2024-04-04,239,447.0,0,10,37.98,1126.97,139,81,11.0,19137.8,87.77,Normal,Low Risk,11.769352290679306,2024,April,4
SKU_10163,Produce,C,Prime Distribution,Delhi Warehouse,2023-02-15 00:00:00,2023-04-02,355,585.0,9,8,33.27,1028.72,120,38,5.0,59072.07,84.98,Low Stock,High Risk,17.583408476104598,2023,April,2
SKU_15798,Personal Care,B,Urban Wholesale,Kolkata Warehouse,2024-09-14 00:00:00,2024-11-10,178,556.0,13,5,37.33,1404.87,129,57,9.0,27904.42,83.57,Overstock,Low Risk,14.894186980980445,2024,November,10
SKU_16001,Produce,A,FreshMart Suppliers,Bangalore Warehouse,2023-03-26 00:00:00,2023-05-25,242,365.0,6,3,33.99,1275.65,138,82,5.0,30236.27,82.92,Low Stock,High Risk,10.7384524860253,2023,May,25
SKU_16430,Dairy,B,NextGen Traders,Kolkata Warehouse,2025-04-02 00:00:00,2025-04-19,208,551.0,3,8,38.48,1115.34,205,53,7.0,31021.89,82.48,Overstock,Low Risk,14.31912681912682,2025,April,19
SKU_16653,Household,A,Metro Supply Co,Bangalore Warehouse,2023-12-26 00:00:00,2024-03-02,394,350.0,12,5,49.21,1313.65,88,5,7.0,18863.31,85.02,Overstock,Low Risk,7.112375533428165,2024,March,2
SKU_12009,Dairy,A,Global Retail Supply,Mumbai Warehouse,2024-02-24 00:00:00,2024-03-29,363,330.0,9,10,41.7,848.32,91,40,7.0,31490.31,96.23,Overstock,Low Risk,7.913669064748201,2024,March,29
SKU_13084,Frozen Foods,A,Prime Distribution,Bangalore Warehouse,2024-06-03 00:00:00,2024-06-18,118,437.0,3,9,15.08,564.63,94,62,13.0,47260.22,83.26,Normal,Low Risk,28.978779840848805,2024,June,18
SKU_10900,Dairy,A,Urban Wholesale,Delhi Warehouse,2025-03-03 00:00:00,2025-06-01,225,393.0,2,11,46.28,1312.35,61,79,7.0,23783.54,86.9,Low Stock,High Risk,8.491789109766637,2025,June,1
SKU_15244,Beverages,C,Urban Wholesale,Delhi Warehouse,2023-09-24 00:00:00,2023-10-12,302,464.0,7,12,23.05,622.09,115,53,10.0,22193.0,84.75,Critical,High Risk,20.130151843817785,2023,October,12
SKU_12293,Beverages,C,Global Retail Supply,Chennai Warehouse,2023-03-30 00:00:00,2023-06-14,219,401.0,2,6,38.79,948.18,104,60,10.0,42073.78,93.81,Critical,High Risk,10.337715906161382,2023,June,14
SKU_13716,Household,C,Global Retail Supply,Kolkata Warehouse,2023-09-15 00:00:00,2023-11-16,9,574.0,10,8,41.35,1631.39,167,90,11.0,13076.08,88.0,Critical,High Risk,13.881499395405077,2023,November,16
SKU_15562,Produce,B,Prime Distribution,Mumbai Warehouse,2023-05-24 00:00:00,2023-08-21,209,241.0,6,8,33.89,842.05,130,72,6.0,14878.74,95.81,Low Stock,High Risk,7.111242254352316,2023,August,21
SKU_11764,Frozen Foods,A,Global Retail Supply,Mumbai Warehouse,2025-01-06 00:00:00,2025-01-21,75,341.0,3,5,31.7,769.83,48,56,12.0,30760.83,95.9,Normal,Low Risk,10.757097791798108,2025,January,21
SKU_11549,Frozen Foods,B,Metro Supply Co,Delhi Warehouse,2023-02-11 00:00:00,2023-06-11,174,490.0,8,7,47.7,1890.22,158,54,8.0,51161.78,83.15,Normal,Low Risk,10.272536687631026,2023,June,11
SKU_13029,Frozen Foods,A,Prime Distribution,Bangalore Warehouse,2024-08-17 00:00:00,2024-08-28,321,340.0,6,10,30.78,794.77,73,77,4.0,16970.38,92.46,Normal,Low Risk,11.046133853151396,2024,August,28
SKU_16567,Household,A,Global Retail Supply,Delhi Warehouse,2023-03-18 00:00:00,2023-06-25,68,599.0,14,4,37.93,1087.54,187,70,7.0,48693.87,92.8,Overstock,Low Risk,15.792248879514895,2023,June,25
SKU_12044,Beverages,B,Prime Distribution,Mumbai Warehouse,2023-11-09 00:00:00,2024-01-13,174,316.0,10,8,28.79,1059.83,108,55,12.0,21774.85,92.19,Low Stock,High Risk,10.976033344911428,2024,January,13
SKU_10767,Produce,A,Prime Distribution,Kolkata Warehouse,2024-03-08 00:00:00,2024-05-21,218,610.0,3,3,24.04,632.66,117,68,12.0,14931.63,97.18,Overstock,Low Risk,25.374376039933445,2024,May,21
SKU_11508,Bakery,C,NextGen Traders,Delhi Warehouse,2024-04-05 00:00:00,2024-06-22,250,452.0,8,7,48.64,1786.42,106,72,10.0,18496.54,97.43,Low Stock,High Risk,9.292763157894736,2024,June,22
SKU_16521,Bakery,C,FreshMart Suppliers,Delhi Warehouse,2023-09-22 00:00:00,2023-09-24,154,708.0,0,10,55.46,1955.59,150,80,5.0,12903.73,96.27,Normal,Low Risk,12.76595744680851,2023,September,24
SKU_14219,Beverages,A,NextGen Traders,Chennai Warehouse,2023-10-14 00:00:00,2024-01-29,189,261.0,7,7,63.51,2436.39,126,21,3.0,19184.48,91.17,Critical,High Risk,4.109589041095891,2024,January,29
SKU_15571,Personal Care,B,Urban Wholesale,Kolkata Warehouse,2024-02-01 00:00:00,2024-05-01,289,520.0,10,7,38.74,1495.21,124,61,6.0,29926.19,94.3,Low Stock,High Risk,13.422818791946309,2024,May,1
SKU_14373,Beverages,A,Prime Distribution,Chennai Warehouse,2024-12-05 00:00:00,2025-03-22,368,283.0,4,6,23.77,889.34,83,58,16.0,15135.42,98.35,Overstock,Low Risk,11.905763567522087,2025,March,22
SKU_13292,Frozen Foods,C,NextGen Traders,Bangalore Warehouse,2025-01-15 00:00:00,2025-01-18,109,541.0,13,5,24.13,554.22,123,38,13.0,33487.1,97.48,Critical,High Risk,22.420223787816,2025,January,18
SKU_10819,Personal Care,A,NextGen Traders,Mumbai Warehouse,2023-05-11 00:00:00,2023-06-14,378,397.0,7,6,40.79,1577.4,162,47,10.0,41787.76,96.98,Overstock,Low Risk,9.732777641578819,2023,June,14
SKU_11403,Personal Care,A,Urban Wholesale,Mumbai Warehouse,2023-08-18 00:00:00,2023-09-06,203,467.0,5,6,33.24,855.51,73,26,8.0,43225.43,98.37,Critical,High Risk,14.04933814681107,2023,September,6
SKU_11382,Produce,C,Prime Distribution,Bangalore Warehouse,2024-03-21 00:00:00,2024-05-09,292,495.0,17,3,50.89,1101.66,128,59,8.0,10113.39,83.77,Critical,High Risk,9.726861858911377,2024,May,9
SKU_12148,Dairy,A,FreshMart Suppliers,Kolkata Warehouse,2023-12-24 00:00:00,2024-01-27,39,425.0,3,3,35.16,1256.99,107,33,4.0,49694.66,90.37,Normal,Low Risk,12.08759954493743,2024,January,27
SKU_11638,Snacks,A,Metro Supply Co,Kolkata Warehouse,2025-03-29 00:00:00,2025-04-15,283,380.0,10,7,36.23,898.85,158,57,6.0,8807.39,96.59,Normal,Low Risk,10.488545404361028,2025,April,15
SKU_16452,Frozen Foods,C,NextGen Traders,Mumbai Warehouse,2025-03-11 00:00:00,2025-04-23,376,332.0,10,6,52.39,1328.7,122,66,9.0,6330.95,90.82,Overstock,Low Risk,6.337087230387478,2025,April,23
SKU_10399,Household,A,Prime Distribution,Mumbai Warehouse,2023-07-12 00:00:00,2023-07-28,102,308.0,9,4,40.73,1572.35,66,52,10.0,17887.24,89.77,Normal,Low Risk,7.561993616498896,2023,July,28
SKU_10882,Frozen Foods,C,Metro Supply Co,Chennai Warehouse,2024-01-19 00:00:00,2024-03-23,24,460.0,8,7,22.9,593.85,167,77,12.0,15396.38,85.47,Overstock,Low Risk,20.087336244541486,2024,March,23
SKU_13565,Personal Care,B,FreshMart Suppliers,Mumbai Warehouse,2023-01-17 00:00:00,2023-03-10,301,250.0,1,2,23.19,729.39,161,59,8.0,11443.04,95.16,Normal,Low Risk,10.780508840017248,2023,March,10
SKU_15987,Frozen Foods,B,Urban Wholesale,Mumbai Warehouse,2024-03-14 12:00:00,2023-07-11,390,339.0,14,18,33.1,1216.11,114,71,9.0,16016.18,92.85,Overstock,Low Risk,10.241691842900302,2023,July,11
SKU_11179,Personal Care,B,NextGen Traders,Delhi Warehouse,2024-02-10 00:00:00,2024-04-17,32,296.0,10,13,46.22,1672.27,126,53,10.0,18165.62,86.43,Overstock,Low Risk,6.40415404586759,2024,April,17
SKU_14244,Dairy,A,Global Retail Supply,Mumbai Warehouse,2024-02-19 00:00:00,2024-12-26,275,389.0,11,4,15.34,596.0,108,31,12.0,12735.23,97.46,Critical,High Risk,25.358539765319428,2024,December,26
SKU_14561,Dairy,B,FreshMart Suppliers,Chennai Warehouse,2023-01-31 00:00:00,2023-04-17,305,385.0,13,8,31.13,869.03,166,57,11.0,14902.38,96.7,Overstock,Low Risk,12.36749116607774,2023,April,17
SKU_12130,Produce,A,Prime Distribution,Chennai Warehouse,2023-05-19 00:00:00,2023-06-27,180,376.0,0,20,33.5,812.16,151,35,12.0,24449.75,90.62,Low Stock,High Risk,11.223880597014926,2023,June,27
SKU_10456,Bakery,B,Metro Supply Co,Kolkata Warehouse,2025-02-04 00:00:00,2025-03-06,114,693.0,6,1,16.2,468.7,141,22,8.0,61905.53,84.75,Normal,Low Risk,42.77777777777778,2025,March,6
SKU_11950,Dairy,A,NextGen Traders,Kolkata Warehouse,2025-04-28 00:00:00,2025-08-01,141,465.0,18,13,32.69,878.4,134,53,16.0,39415.12,93.82,Normal,Low Risk,14.224533496482106,2025,August,1
SKU_10689,Bakery,A,Metro Supply Co,Delhi Warehouse,2024-03-26 00:00:00,2024-06-21,199,418.0,9,8,35.85,1403.71,143,78,6.0,15234.66,90.38,Critical,High Risk,11.659693165969315,2024,June,21
SKU_15296,Household,C,Urban Wholesale,Chennai Warehouse,2024-12-08 00:00:00,2025-02-16,31,371.0,8,7,29.74,1026.78,139,43,10.0,38204.46,97.44,Overstock,Low Risk,12.474781439139207,2025,February,16
SKU_11953,Produce,A,Urban Wholesale,Mumbai Warehouse,2025-04-04 00:00:00,2025-05-05,149,428.0,22,7,32.85,1240.0,145,52,10.0,39143.54,98.36,Overstock,Low Risk,13.028919330289193,2025,May,5
SKU_12710,Household,C,Metro Supply Co,Kolkata Warehouse,2024-03-22 00:00:00,2024-06-26,369,603.0,17,8,29.84,891.66,161,46,10.0,14502.31,87.7,Low Stock,High Risk,20.207774798927613,2024,June,26
SKU_14969,Beverages,A,Urban Wholesale,Mumbai Warehouse,2023-01-19 00:00:00,2023-02-16,103,555.0,12,15,34.09,1030.61,75,66,9.0,50935.76,92.46,Overstock,Low Risk,16.28043414491053,2023,February,16
SKU_14349,Frozen Foods,B,Global Retail Supply,Mumbai Warehouse,2024-09-27 00:00:00,2024-11-17,303,502.0,12,7,28.99,708.53,92,51,6.0,27346.78,82.51,Normal,Low Risk,17.31631597102449,2024,November,17
SKU_15814,Frozen Foods,C,Metro Supply Co,Delhi Warehouse,2023-09-17 00:00:00,2023-11-03,201,437.0,10,4,32.99,1287.43,99,41,12.0,28673.86,83.07,Normal,Low Risk,13.2464383146408,2023,November,3
SKU_11884,Household,B,Global Retail Supply,Mumbai Warehouse,2024-02-12 00:00:00,2023-06-08,374,522.0,9,4,27.32,932.78,104,24,6.0,62411.23,97.03,Overstock,Low Risk,19.10688140556369,2023,June,8
SKU_15679,Household,A,NextGen Traders,Delhi Warehouse,2024-10-26 00:00:00,2024-10-29,240,494.0,4,10,52.07,1553.337247081712,148,71,10.0,27562.63,95.13,Normal,Low Risk,9.487228730555023,2024,October,29
SKU_12494,Snacks,B,Global Retail Supply,Bangalore Warehouse,2024-05-14 00:00:00,2024-06-29,236,447.0,12,5,29.21,944.77,97,42,12.0,8782.13,90.06,Overstock,Low Risk,15.30297843204382,2024,June,29
SKU_13036,Frozen Foods,B,FreshMart Suppliers,Bangalore Warehouse,2025-02-28 00:00:00,2025-04-05,200,650.0,10,1,32.19,956.63,121,68,9.0,52422.21,91.92,Low Stock,High Risk,20.192606399502953,2025,April,5
SKU_13603,Personal Care,C,Urban Wholesale,Bangalore Warehouse,2025-04-11 00:00:00,2025-05-23,136,526.0,17,16,24.54,938.39,123,86,9.0,28697.04,92.39,Low Stock,High Risk,21.43439282803586,2025,May,23
SKU_10845,Produce,A,Prime Distribution,Delhi Warehouse,2024-10-15 00:00:00,2025-02-10,108,312.0,13,0,41.46,1484.79,87,85,10.0,26293.24,85.52,Overstock,Low Risk,7.525325615050651,2025,February,10
SKU_10542,Personal Care,C,Metro Supply Co,Kolkata Warehouse,2023-06-05 00:00:00,2023-09-13,318,420.0,8,7,37.12,881.92,90,39,9.0,13195.43,82.45,Low Stock,High Risk,11.314655172413794,2023,September,13
SKU_13724,Household,A,Urban Wholesale,Delhi Warehouse,2024-01-16 00:00:00,2024-02-03,58,551.0,3,5,31.7,1075.6,141,64,16.0,29896.64,91.68,Critical,High Risk,17.381703470031546,2024,February,3
SKU_14187,Personal Care,A,Global Retail Supply,Chennai Warehouse,2023-10-16 00:00:00,2024-01-09,395,295.0,14,7,41.93,1405.39,120,65,9.0,14667.78,86.45,Normal,Low Risk,7.0355354161698065,2024,January,9
SKU_13679,Produce,C,Urban Wholesale,Kolkata Warehouse,2024-06-13 00:00:00,2024-07-27,358,480.0,8,2,16.99,357.36,143,35,10.0,56557.39,84.72,Normal,Low Risk,28.25191288993526,2024,July,27
SKU_15352,Household,C,NextGen Traders,Chennai Warehouse,2025-01-03 00:00:00,2025-04-29,160,450.0,14,12,39.12,1285.09,53,62,10.0,29535.44,91.33,Overstock,Low Risk,11.503067484662578,2025,April,29
SKU_15485,Frozen Foods,A,Global Retail Supply,Delhi Warehouse,2024-08-19 00:00:00,2024-10-02,218,290.0,11,8,36.19,1419.5,102,44,9.0,8373.51,83.64,Overstock,Low Risk,8.013263332412269,2024,October,2
SKU_14591,Frozen Foods,A,Global Retail Supply,Kolkata Warehouse,2023-01-16 00:00:00,2023-03-13,282,326.0,16,0,24.0,714.71,128,51,9.0,35447.64,94.48,Overstock,Low Risk,13.583333333333334,2023,March,13
SKU_12964,Dairy,A,Global Retail Supply,Delhi Warehouse,2024-12-19 00:00:00,2024-12-25,45,391.0,15,12,18.51,436.39,99,45,2.0,26487.18,87.75,Normal,Low Risk,21.123716909778498,2024,December,25
SKU_12529,Snacks,B,Metro Supply Co,Delhi Warehouse,2024-03-01 00:00:00,2024-03-14,47,532.0,16,10,38.33,1038.35,83,62,11.0,21763.88,98.09,Critical,High Risk,13.87946777980694,2024,March,14
SKU_11048,Snacks,A,NextGen Traders,Chennai Warehouse,2024-02-05 00:00:00,2024-02-18,325,415.0,1,8,47.11,1404.86,102,68,12.0,8399.44,83.25,Critical,High Risk,8.809170027594991,2024,February,18
SKU_11960,Produce,B,Global Retail Supply,Delhi Warehouse,2023-11-06 00:00:00,2024-02-23,11,565.0,6,6,58.12,1681.63,98,74,11.0,16673.07,97.68,Overstock,Low Risk,9.721266345492086,2024,February,23
SKU_12530,Bakery,A,Prime Distribution,Delhi Warehouse,2023-04-01 00:00:00,2023-04-05,71,594.0,13,12,24.68,614.45,110,68,13.0,40810.46,85.54,Normal,Low Risk,24.06807131280389,2023,April,5
SKU_14930,Snacks,C,Urban Wholesale,Kolkata Warehouse,2025-04-30 00:00:00,2025-06-25,217,474.0,18,9,55.34,1919.84,133,44,16.0,15776.04,87.37,Low Stock,High Risk,8.565233104445246,2025,June,25
SKU_10237,Dairy,C,NextGen Traders,Mumbai Warehouse,2023-06-22 00:00:00,2023-09-24,255,556.0,16,7,13.78,494.7,101,85,10.0,19607.4,94.25,Normal,Low Risk,40.34833091436865,2023,September,24
SKU_11133,Frozen Foods,C,Urban Wholesale,Bangalore Warehouse,2024-03-30 00:00:00,2024-06-30,339,581.0,9,13,33.1,862.4,145,15,17.0,32203.22,91.37,Normal,Low Risk,17.55287009063444,2024,June,30
SKU_15547,Snacks,C,Metro Supply Co,Chennai Warehouse,2023-11-13 00:00:00,2024-02-08,294,569.0,20,7,47.07,1578.02,76,43,6.0,59247.26,92.81,Low Stock,High Risk,12.088379009985129,2024,February,8
SKU_14259,Frozen Foods,A,FreshMart Suppliers,Delhi Warehouse,2024-06-06 00:00:00,2024-08-14,262,384.0,8,9,26.21,1046.77,173,59,10.0,36097.16,82.92,Normal,Low Risk,14.650896604349484,2024,August,14
SKU_15901,Produce,B,Metro Supply Co,Bangalore Warehouse,2024-11-04 00:00:00,2024-12-18,116,484.0,15,9,39.86,1286.13,95,61,9.0,51183.28,85.41,Normal,Low Risk,12.142498745609634,2024,December,18
SKU_15030,Snacks,B,Prime Distribution,Chennai Warehouse,2023-08-29 00:00:00,2023-11-26,332,141.0,10,2,38.5,1530.51,124,62,6.0,11774.39,92.88,Overstock,Low Risk,3.6623376623376624,2023,November,26
SKU_12978,Personal Care,C,Metro Supply Co,Chennai Warehouse,2024-09-07 00:00:00,2024-09-18,96,566.0,5,3,40.18,1219.17,79,54,12.0,41675.82,93.78,Critical,High Risk,14.086610253857641,2024,September,18
SKU_15306,Dairy,A,Urban Wholesale,Mumbai Warehouse,2023-09-01 00:00:00,2023-11-26,155,452.0,9,6,18.29,441.24,116,74,7.0,33824.42,88.99,Overstock,Low Risk,24.712957900492075,2023,November,26
SKU_16590,Personal Care,C,Global Retail Supply,Bangalore Warehouse,2023-11-30 00:00:00,2024-01-24,45,300.0,15,6,49.69,1777.95,127,88,9.0,34917.2,93.64,Overstock,Low Risk,6.037432078889113,2024,January,24
SKU_13919,Frozen Foods,A,Global Retail Supply,Kolkata Warehouse,2024-12-15 00:00:00,2025-02-01,268,664.0,12,11,34.71,1106.79,89,49,10.0,60733.97,94.66,Overstock,Low Risk,19.12993373667531,2025,February,1
SKU_13138,Household,B,Urban Wholesale,Bangalore Warehouse,2024-03-10 00:00:00,2024-06-20,368,399.0,7,5,31.9,1028.69,77,40,10.0,43249.78,91.95,Critical,High Risk,12.507836990595612,2024,June,20
SKU_15978,Dairy,C,Prime Distribution,Chennai Warehouse,2023-06-05 00:00:00,2023-09-22,110,235.0,10,7,10.9,335.05,168,53,9.0,6205.72,82.67,Critical,High Risk,21.559633027522935,2023,September,22
SKU_14073,Personal Care,C,Global Retail Supply,Kolkata Warehouse,2023-10-01 00:00:00,2023-11-29,53,190.0,9,8,36.49,892.7,210,47,12.0,10488.94,85.63,Normal,Low Risk,5.206906001644286,2023,November,29
SKU_16475,Household,C,Global Retail Supply,Bangalore Warehouse,2023-01-03 00:00:00,2023-04-12,40,374.0,13,14,27.75,866.64,132,29,6.0,40141.02,90.09,Low Stock,High Risk,13.477477477477477,2023,April,12
SKU_13229,Dairy,A,Urban Wholesale,Bangalore Warehouse,2025-03-04 00:00:00,2025-06-10,39,424.0,12,7,38.58,828.93,79,44,13.0,35748.02,83.64,Critical,High Risk,10.990150336962158,2025,June,10
SKU_11826,Snacks,C,Global Retail Supply,Bangalore Warehouse,2024-04-04 00:00:00,2024-06-04,387,467.0,6,6,44.46,945.38,125,19,7.0,44398.51,90.23,Normal,Low Risk,10.503823661718398,2024,June,4
SKU_10593,Produce,C,Prime Distribution,Delhi Warehouse,2024-11-17 00:00:00,2024-12-04,374,555.0,10,5,44.9,1018.58,113,70,8.0,14051.54,82.27,Normal,Low Risk,12.360801781737194,2024,December,4
SKU_12725,Personal Care,A,Metro Supply Co,Delhi Warehouse,2024-05-30 00:00:00,2024-07-21,29,415.0,16,12,30.72,892.47,81,51,8.0,24258.11,86.04,Overstock,Low Risk,13.509114583333334,2024,July,21
SKU_14137,Produce,B,Urban Wholesale,Chennai Warehouse,2024-03-25 00:00:00,2024-06-15,268,367.0,7,15,29.69,687.51,108,92,11.0,11906.78,90.63,Normal,Low Risk,12.361064331424721,2024,June,15
SKU_10560,Frozen Foods,C,Global Retail Supply,Kolkata Warehouse,2023-05-18 00:00:00,2023-06-03,273,642.0,11,6,18.88,639.89,112,53,12.0,29526.02,90.96,Normal,Low Risk,34.00423728813559,2023,June,3
SKU_15250,Bakery,A,Urban Wholesale,Mumbai Warehouse,2023-01-09 00:00:00,2023-04-12,193,572.0,6,9,28.14,645.47,152,72,5.0,56784.23,98.34,Critical,High Risk,20.326936744847192,2023,April,12
SKU_10243,Dairy,A,Prime Distribution,Chennai Warehouse,2024-02-20 00:00:00,2024-04-09,364,478.0,13,12,39.1,1076.95,112,73,15.0,31812.1,92.82,Overstock,Low Risk,12.225063938618925,2024,April,9
SKU_14437,Snacks,C,Urban Wholesale,Kolkata Warehouse,2024-10-18 00:00:00,2024-12-28,338,381.0,3,4,45.91,965.77,67,62,10.0,42374.59,85.41,Low Stock,High Risk,8.298845567414507,2024,December,28
