SKU_ID,Category,ABC_Class,Supplier_Name,Warehouse_Location,Received_Date,Last_Purchase_Date,Stock_Age_Days,Quantity_On_Hand,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Reorder_Point,Safety_Stock,Lead_Time_Days,Total_Inventory_Value_USD,Supplier_OnTime_Pct,Inventory_Status
SKU_15022,Beverages,A,Prime Distribution,Bangalore Warehouse,2024-05-21 00:00:00,2024-06-06,210,291.0,5,10,28.99,766.48,140,45,7.0,16189.13,97.68,Low Stock
SKU_11398,Dairy,C,Urban Wholesale,Mumbai Warehouse,2024-03-27 00:00:00,2024-04-05,87,443.0,18,1,28.99,1068.82,144,66,10.0,35160.61,86.89,Normal
SKU_11659,Household,C,Global Retail Supply,Chennai Warehouse,2023-09-05 00:00:00,2023-11-16,146,309.0,8,8,31.51,1069.71,147,64,12.0,21911.86,96.12,Normal
SKU_16003,Bakery,A,Global Retail Supply,Bangalore Warehouse,2024-04-16 00:00:00,2024-08-02,361,336.0,12,7,35.18,1217.08,131,18,13.0,13450.49,90.685,Normal
SKU_14868,Beverages,B,Prime Distribution,Mumbai Warehouse,2023-08-11 00:00:00,2023-08-23,167,732.0,13,8,29.65,809.11,100,61,7.0,52165.08,89.75,Critical
SKU_13134,Frozen Foods,B,Metro Supply Co,Kolkata Warehouse,2023-07-15 00:00:00,2023-08-10,125,465.0,7,9,47.32,1623.55,107,58,7.0,32134.77,86.8,Overstock
SKU_13398,Produce,B,NextGen Traders,Kolkata Warehouse,2025-02-03 00:00:00,2025-03-02,312,303.0,15,7,35.92,1287.25,88,61,6.0,14804.44,87.01,Overstock
SKU_12220,Snacks,A,Global Retail Supply,Bangalore Warehouse,2024-05-11 00:00:00,2024-06-24,291,328.0,0,8,27.12,996.66,96,52,9.0,7252.89,96.93,Normal
SKU_10979,Beverages,C,Global Retail Supply,Delhi Warehouse,2023-02-10 00:00:00,2023-05-03,143,212.0,10,14,36.51,838.37,111,47,12.0,22923.02,97.76,Normal
SKU_12331,Dairy,B,NextGen Traders,Bangalore Warehouse,2023-01-02 00:00:00,2023-01-28,32,402.0,5,13,44.29,1717.99,82,60,10.0,39002.24,83.95,Normal
SKU_11298,Frozen Foods,A,Metro Supply Co,Kolkata Warehouse,2024-01-18 00:00:00,2024-01-22,291,664.0,19,7,29.22,772.49,140,53,6.0,65519.43,87.54,Critical
SKU_14031,Dairy,C,Urban Wholesale,Bangalore Warehouse,2024-02-12 00:00:00,2024-03-01,22,311.0,13,11,31.73,1226.63,107,42,10.0,10925.71,97.03,Low Stock
SKU_14414,Dairy,A,FreshMart Suppliers,Kolkata Warehouse,2024-10-08 00:00:00,2025-01-04,207,583.0,5,7,32.05,940.16,104,73,9.0,16397.52,93.77,Critical
SKU_14985,Personal Care,C,Global Retail Supply,Kolkata Warehouse,2024-11-23 00:00:00,2025-01-27,26,287.0,11,4,47.08,1742.43,157,92,10.0,16252.99,96.88,Overstock
SKU_10082,Beverages,C,Urban Wholesale,Kolkata Warehouse,2024-03-18 00:00:00,2024-06-21,350,519.0,0,8,42.71,1129.53,75,82,11.0,22595.98,83.55,Normal
SKU_13886,Dairy,C,NextGen Traders,Mumbai Warehouse,2023-04-11 00:00:00,2023-05-10,321,321.0,0,11,26.9,895.03,120,80,14.0,6189.79,90.28,Critical
SKU_14231,Household,A,Global Retail Supply,Delhi Warehouse,2024-02-12 00:00:00,2023-06-19,260,281.0,10,5,31.85,828.75,96,80,8.0,6314.68,90.0,Critical
SKU_15242,Frozen Foods,B,Metro Supply Co,Bangalore Warehouse,2024-12-21 00:00:00,2025-02-27,267,444.0,14,11,46.44,1315.08,163,62,9.0,32812.51,91.03,Overstock
SKU_16367,Beverages,A,Urban Wholesale,Chennai Warehouse,2025-01-21 00:00:00,2025-02-18,138,512.0,15,6,11.72,419.51,150,67,10.0,54069.23,84.76,Critical
SKU_15278,Produce,A,Global Retail Supply,Delhi Warehouse,2023-06-21 00:00:00,2023-08-20,94,445.0,5,12,42.35,1272.18,126,66,7.0,34427.58,92.81,Critical
SKU_14072,Dairy,C,Prime Distribution,Kolkata Warehouse,2024-11-25 00:00:00,2024-11-29,14,517.0,12,6,16.43,466.77,164,46,11.0,39049.47,88.17,Overstock
SKU_12903,Bakery,A,Prime Distribution,Mumbai Warehouse,2023-09-03 00:00:00,2023-10-21,309,521.0,8,3,30.03,1128.64,136,59,13.0,51656.91,93.95,Critical
SKU_10423,Snacks,B,NextGen Traders,Bangalore Warehouse,2024-04-04 00:00:00,2025-05-20,262,346.0,7,3,47.23,1497.77,112,67,8.0,30963.53,83.23,Normal
SKU_15804,Snacks,A,Global Retail Supply,Bangalore Warehouse,2024-08-26 00:00:00,2024-11-10,290,287.0,11,15,25.2,752.89,104,115,7.0,17003.88,97.34,Overstock
SKU_11904,Frozen Foods,A,FreshMart Suppliers,Mumbai Warehouse,2024-10-06 00:00:00,2025-01-04,57,426.0,12,4,27.45,718.9,134,107,13.0,8865.38,98.83,Critical
SKU_16080,Snacks,A,Global Retail Supply,Kolkata Warehouse,2023-12-09 00:00:00,2023-12-27,200,557.0,7,11,21.79,606.35,24,57,8.0,50479.27,95.44,Critical
SKU_11530,Produce,A,NextGen Traders,Kolkata Warehouse,2024-02-19 00:00:00,2024-03-26,312,560.0,20,2,15.77,393.86,112,29,10.0,26683.57,85.93,Low Stock
SKU_16334,Beverages,B,FreshMart Suppliers,Kolkata Warehouse,2025-03-25 00:00:00,2025-04-09,381,457.0,10,5,48.86,1669.4,86,55,8.0,16171.87,87.95,Low Stock
SKU_11565,Household,C,Metro Supply Co,Mumbai Warehouse,2023-02-03 00:00:00,2023-02-21,363,401.0,0,8,38.5,994.4,124,5,6.0,41722.1,93.54,Normal
SKU_14957,Snacks,A,FreshMart Suppliers,Chennai Warehouse,2024-03-21 00:00:00,2024-05-19,106,511.0,1,14,32.25,949.54,86,46,8.0,31476.93,93.35,Overstock
SKU_13618,Beverages,A,FreshMart Suppliers,Bangalore Warehouse,2024-02-26 00:00:00,2024-04-13,207,311.0,17,0,24.46,521.66,164,72,9.0,7025.0,82.35,Normal
SKU_12749,Beverages,B,Global Retail Supply,Delhi Warehouse,2024-08-13 00:00:00,2024-10-14,312,490.0,11,6,26.16,991.14,140,40,10.0,37890.13,89.63,Normal
SKU_10839,Dairy,B,NextGen Traders,Mumbai Warehouse,2023-07-20 00:00:00,2023-07-23,351,310.0,16,4,18.82,442.68,131,43,10.0,13857.76,83.72,Overstock
SKU_10500,Bakery,B,FreshMart Suppliers,Delhi Warehouse,2024-01-05 00:00:00,2024-04-28,125,561.0,6,8,35.51,747.19,104,32,10.0,48247.61,98.55,Overstock
SKU_14098,Frozen Foods,C,FreshMart Suppliers,Mumbai Warehouse,2025-03-29 00:00:00,2025-07-14,29,372.0,15,0,31.16,1102.47,49,64,12.0,26883.44,90.2,Overstock
SKU_10141,Household,C,FreshMart Suppliers,Bangalore Warehouse,2023-03-11 00:00:00,2023-05-11,33,525.0,8,8,37.08,1069.54,58,55,10.0,25666.03,86.67,Critical
SKU_15538,Beverages,C,Metro Supply Co,Bangalore Warehouse,2024-09-27 00:00:00,2025-01-18,236,365.0,10,6,29.23,695.67,111,60,16.0,33811.86,90.38,Normal
SKU_12605,Dairy,A,FreshMart Suppliers,Mumbai Warehouse,2024-08-06 00:00:00,2024-08-16,273,622.0,2,15,31.39,1181.76,108,63,7.0,32819.44,85.58,Overstock
SKU_15519,Personal Care,A,Global Retail Supply,Chennai Warehouse,2023-04-13 00:00:00,2023-05-29,153,662.0,3,9,50.03,1092.09,108,44,12.0,39909.0,85.86,Critical
SKU_11377,Snacks,B,Urban Wholesale,Mumbai Warehouse,2024-06-03 00:00:00,2024-06-23,280,391.0,1,9,37.64,1365.85,121,55,9.0,24789.74,92.58,Overstock
SKU_13674,Produce,A,FreshMart Suppliers,Bangalore Warehouse,2025-04-24 00:00:00,2025-06-08,255,349.0,16,9,30.3,678.53,83,40,7.0,6706.31,88.45,Low Stock
SKU_15209,Beverages,B,Global Retail Supply,Delhi Warehouse,2023-03-12 00:00:00,2023-05-28,350,238.0,8,3,44.4,1324.5280155642022,94,48,10.0,9540.6,90.12,Low Stock
SKU_16576,Bakery,A,NextGen Traders,Chennai Warehouse,2025-01-13 00:00:00,2025-04-07,170,314.0,5,11,21.2,826.99,88,85,8.0,18782.79,90.51,Overstock
SKU_12266,Household,A,FreshMart Suppliers,Kolkata Warehouse,2024-01-02 00:00:00,2024-01-11,174,365.0,0,7,28.55,594.26,126,61,10.0,36710.94,97.4,Low Stock
SKU_13322,Household,C,Prime Distribution,Delhi Warehouse,2023-11-14 00:00:00,2023-12-03,171,480.0,13,11,25.46,945.34,96,46,15.0,27300.3,84.6,Critical
SKU_13807,Household,A,FreshMart Suppliers,Chennai Warehouse,2024-09-24 00:00:00,2024-12-10,210,575.0,5,5,29.38,610.83,142,43,4.0,12078.43,87.15,Overstock
SKU_11138,Household,B,Metro Supply Co,Delhi Warehouse,2024-11-07 00:00:00,2024-12-17,316,543.0,8,6,46.33,955.61,167,72,8.0,52033.31,97.93,Normal
SKU_12257,Household,A,NextGen Traders,Kolkata Warehouse,2025-01-29 00:00:00,2025-03-21,184,597.0,2,9,41.42,1454.86,97,39,13.0,30542.42,83.03,Low Stock
SKU_15849,Dairy,A,Metro Supply Co,Kolkata Warehouse,2023-11-29 00:00:00,2024-01-05,77,181.0,10,5,50.19,1338.71,90,62,8.0,3318.98,90.38,Overstock
SKU_10844,Produce,B,Urban Wholesale,Kolkata Warehouse,2024-06-15 00:00:00,2024-08-14,252,620.0,5,10,34.13,804.78,157,68,9.0,56217.67,90.93,Critical
SKU_11787,Household,B,Urban Wholesale,Chennai Warehouse,2024-03-09 00:00:00,2024-07-02,307,486.0,6,8,31.46,1124.28,145,56,9.0,39626.72,88.31,Low Stock
SKU_16043,Personal Care,A,Urban Wholesale,Chennai Warehouse,2023-10-30 00:00:00,2023-11-25,348,370.0,5,3,46.34,1700.05,78,61,15.0,25150.85,82.33,Overstock
SKU_10550,Bakery,B,Prime Distribution,Mumbai Warehouse,2023-07-04 00:00:00,2023-10-12,206,357.0,12,13,23.93,758.8,109,56,5.0,38992.06,91.29,Low Stock
SKU_15312,Bakery,B,Metro Supply Co,Kolkata Warehouse,2024-12-10 00:00:00,2025-02-24,23,287.0,11,6,25.48,733.61,134,76,9.0,32799.25,98.06,Normal
SKU_10459,Personal Care,A,FreshMart Suppliers,Kolkata Warehouse,2024-10-17 00:00:00,2024-12-20,270,602.0,13,15,18.43,530.41,104,45,12.0,23221.63,93.17,Low Stock
SKU_12019,Bakery,A,NextGen Traders,Mumbai Warehouse,2023-02-04 00:00:00,2023-05-25,140,297.0,10,10,39.42,984.44,94,12,11.0,14737.97,86.98,Normal
SKU_16168,Beverages,C,Urban Wholesale,Kolkata Warehouse,2023-07-05 00:00:00,2023-07-18,337,440.0,5,15,35.25,910.87,146,59,12.0,18869.21,90.48,Low Stock
SKU_16128,Household,C,NextGen Traders,Mumbai Warehouse,2023-08-30 00:00:00,2023-10-13,82,283.0,18,7,44.13,885.43,77,54,13.0,30295.66,84.13,Overstock
SKU_10948,Frozen Foods,A,Global Retail Supply,Kolkata Warehouse,2024-02-21 00:00:00,2024-05-30,378,465.0,3,6,34.59,908.15,87,95,7.0,12645.37,83.35,Normal
SKU_13700,Beverages,B,Prime Distribution,Kolkata Warehouse,2023-12-15 00:00:00,2024-03-24,375,359.0,12,5,12.24,339.87,92,31,13.0,7184.14,91.87,Low Stock
SKU_14025,Bakery,C,Prime Distribution,Chennai Warehouse,2024-08-24 00:00:00,2024-11-28,33,521.0,11,1,35.61,1207.79,95,41,5.0,28222.48,94.14,Normal
SKU_13912,Dairy,B,Metro Supply Co,Bangalore Warehouse,2024-04-12 00:00:00,2024-07-23,173,256.0,6,6,24.39,520.51,159,43,12.0,22912.74,95.14,Normal
SKU_10532,Frozen Foods,C,Metro Supply Co,Bangalore Warehouse,2024-08-19 00:00:00,2024-12-13,150,345.0,12,9,45.7,1520.46,84,13,12.0,7740.13,84.9,Normal
SKU_13262,Snacks,C,Urban Wholesale,Delhi Warehouse,2025-02-06 00:00:00,2025-05-17,96,380.0,6,10,51.36,1303.88,199,45,4.0,37819.05,88.29,Critical
SKU_14439,Bakery,A,Urban Wholesale,Kolkata Warehouse,2025-04-21 00:00:00,2025-06-15,23,251.0,2,4,46.29,1307.78,103,66,10.0,11824.01,88.64,Normal
SKU_11829,Bakery,C,Metro Supply Co,Kolkata Warehouse,2024-07-13 00:00:00,2024-09-06,132,431.0,5,0,32.9,1063.64,110,52,10.0,31427.31,95.68,Critical
SKU_14767,Snacks,B,Metro Supply Co,Delhi Warehouse,2025-02-12 00:00:00,2025-03-09,282,467.0,8,13,36.35,734.33,119,45,5.0,11765.18,98.75,Low Stock
SKU_16538,Personal Care,C,FreshMart Suppliers,Delhi Warehouse,2024-05-31 00:00:00,2024-09-23,310,356.0,8,4,37.96,1385.9,90,66,9.0,19501.89,85.11,Critical
SKU_15899,Personal Care,B,NextGen Traders,Bangalore Warehouse,2025-02-09 00:00:00,2025-05-09,46,439.0,19,12,39.13,1031.47,151,66,7.0,50215.45,96.54,Overstock
SKU_14162,Snacks,A,NextGen Traders,Kolkata Warehouse,2024-11-05 00:00:00,2024-11-22,173,266.0,12,4,45.69,1237.09,98,30,14.0,5111.91,82.66,Overstock
SKU_11602,Household,B,NextGen Traders,Mumbai Warehouse,2024-02-18 00:00:00,2024-05-25,52,480.0,15,12,33.73,1302.51,139,52,7.0,23910.24,96.93,Low Stock
SKU_12238,Snacks,B,Metro Supply Co,Bangalore Warehouse,2023-11-11 00:00:00,2023-12-11,156,503.0,0,12,50.27,1538.34,105,64,7.0,48883.7,97.11,Critical
SKU_10639,Dairy,A,Metro Supply Co,Chennai Warehouse,2024-01-20 00:00:00,2024-05-14,228,485.0,14,10,30.39,741.92,142,32,13.0,32029.89,90.23,Low Stock
SKU_16478,Snacks,C,FreshMart Suppliers,Delhi Warehouse,2024-05-23 00:00:00,2024-05-27,268,332.0,8,13,38.88,1394.56,139,83,11.0,23413.42,83.83,Overstock
SKU_10967,Beverages,C,NextGen Traders,Bangalore Warehouse,2024-12-29 00:00:00,2025-02-21,5,344.0,9,8,12.82,319.72,84,38,12.0,37599.49,85.09,Low Stock
SKU_15664,Snacks,B,Prime Distribution,Kolkata Warehouse,2023-10-26 00:00:00,2023-12-20,12,334.0,12,13,46.86,1296.12,107,85,13.0,34945.63,83.98,Low Stock
SKU_10123,Household,C,Urban Wholesale,Bangalore Warehouse,2023-12-14 00:00:00,2024-03-29,223,238.0,17,15,28.87,861.2415272373541,108,65,11.0,14382.56,83.62,Low Stock
SKU_11683,Dairy,B,Metro Supply Co,Mumbai Warehouse,2024-07-02 00:00:00,2024-10-11,132,346.0,0,6,23.64,645.93,126,46,13.0,19783.62,98.18,Overstock
SKU_12248,Frozen Foods,A,FreshMart Suppliers,Delhi Warehouse,2023-07-05 00:00:00,2023-09-05,238,471.0,11,8,8.45,204.5,78,62,11.0,27812.08,96.23,Low Stock
SKU_14618,Dairy,C,Prime Distribution,Bangalore Warehouse,2023-03-16 00:00:00,2023-07-11,11,301.0,17,13,40.26,1389.75,143,44,9.0,28727.76,89.74,Normal
SKU_15990,Dairy,A,NextGen Traders,Kolkata Warehouse,2024-01-04 00:00:00,2024-02-20,39,344.0,5,4,50.77,1951.07,115,46,7.0,29192.97,98.72,Normal
SKU_11070,Frozen Foods,C,FreshMart Suppliers,Mumbai Warehouse,2024-12-29 00:00:00,2025-01-09,336,388.0,6,5,35.02,947.65,88,49,8.0,40051.41,86.12,Critical
SKU_10155,Bakery,A,Global Retail Supply,Chennai Warehouse,2023-10-19 00:00:00,2023-10-30,80,471.0,15,8,32.41,1142.85,114,58,9.0,21583.44,97.39,Overstock
SKU_12295,Beverages,C,Urban Wholesale,Delhi Warehouse,2024-02-05 00:00:00,2024-03-13,10,450.0,14,5,17.32,422.05,137,41,5.0,32230.62,97.97,Critical
SKU_14256,Dairy,C,FreshMart Suppliers,Kolkata Warehouse,2025-01-11 00:00:00,2025-04-22,252,541.0,10,14,29.52,978.41,134,54,14.0,29289.45,92.18,Overstock
SKU_14545,Snacks,A,Global Retail Supply,Chennai Warehouse,2023-09-25 00:00:00,2024-01-04,73,459.0,5,5,34.63,1225.81,119,38,13.0,18066.63,96.16,Critical
SKU_11089,Household,C,FreshMart Suppliers,Chennai Warehouse,2024-02-05 00:00:00,2024-04-21,26,332.0,23,11,46.02,1304.48,134,27,11.0,39634.91,87.26,Critical
SKU_14391,Bakery,B,Urban Wholesale,Mumbai Warehouse,2023-05-10 00:00:00,2023-07-12,238,338.0,5,4,38.68,1280.19,142,76,8.0,25974.92,84.72,Low Stock
SKU_12319,Produce,A,Urban Wholesale,Kolkata Warehouse,2023-01-23 00:00:00,2023-05-12,65,405.0,3,2,35.49,1185.9,154,82,10.0,19793.85,84.35,Critical
SKU_12940,Beverages,B,Metro Supply Co,Bangalore Warehouse,2025-02-12 00:00:00,2025-04-17,64,402.0,4,5,25.73,975.75,80,87,3.0,18062.17,96.76,Normal
SKU_15669,Household,B,Urban Wholesale,Chennai Warehouse,2023-10-09 00:00:00,2024-02-04,136,647.0,15,12,32.52,707.65,105,64,12.0,75696.82,90.28,Critical
SKU_10288,Dairy,A,Prime Distribution,Bangalore Warehouse,2023-10-08 00:00:00,2023-10-20,337,388.0,0,10,22.61,748.2,121,65,14.0,16893.41,88.32,Low Stock
SKU_10930,Produce,B,NextGen Traders,Mumbai Warehouse,2023-03-26 00:00:00,2023-04-11,16,606.0,14,4,31.94,951.31,124,45,15.0,52247.38,90.67,Low Stock
SKU_12909,Snacks,A,Metro Supply Co,Kolkata Warehouse,2024-11-16 00:00:00,2025-01-09,140,380.0,6,7,31.83,787.66,167,39,13.0,35113.86,95.77,Critical
SKU_16625,Dairy,B,FreshMart Suppliers,Bangalore Warehouse,2025-04-14 00:00:00,2025-06-13,43,652.0,12,9,33.17,862.96,108,54,12.0,59169.72,88.54,Low Stock
SKU_15204,Produce,C,Urban Wholesale,Delhi Warehouse,2024-07-27 00:00:00,2024-10-14,47,524.0,11,8,63.33,1557.08,145,84,10.0,10762.19,86.05,Normal
SKU_12884,Household,C,FreshMart Suppliers,Chennai Warehouse,2024-11-09 00:00:00,2025-01-22,199,316.0,4,6,34.83,1028.09,112,22,15.0,19869.27,89.38,Normal
SKU_14165,Bakery,C,FreshMart Suppliers,Mumbai Warehouse,2024-08-16 00:00:00,2024-09-17,65,554.0,2,12,38.91,869.2,117,58,9.0,31387.13,90.89,Overstock
SKU_13733,Snacks,B,NextGen Traders,Mumbai Warehouse,2023-07-12 00:00:00,2023-09-20,70,264.0,4,7,38.56,1507.78,93,65,10.0,16982.61,83.71,Normal
SKU_15632,Dairy,C,Global Retail Supply,Delhi Warehouse,2024-01-04 00:00:00,2024-03-02,115,282.0,11,13,44.75,1507.57,135,58,5.0,12169.18,93.67,Normal
SKU_13247,Dairy,A,FreshMart Suppliers,Chennai Warehouse,2023-12-22 00:00:00,2024-03-28,240,242.0,17,3,42.75,1456.37,123,56,9.0,13195.49,96.61,Low Stock
SKU_16086,Bakery,A,NextGen Traders,Bangalore Warehouse,2024-09-18 00:00:00,2024-12-01,131,301.0,5,13,41.84,1308.04,73,27,10.0,9283.02,94.44,Critical
SKU_13000,Beverages,A,Global Retail Supply,Delhi Warehouse,2023-02-26 00:00:00,2023-03-29,209,721.0,9,6,29.78,732.68,131,67,12.0,16274.33,97.57,Overstock
SKU_15475,Dairy,C,Urban Wholesale,Kolkata Warehouse,2023-06-09 00:00:00,2023-07-21,169,615.0,6,11,17.44,371.05,96,43,6.0,41342.7,96.74,Critical
SKU_11337,Dairy,C,Metro Supply Co,Chennai Warehouse,2024-10-12 00:00:00,2025-01-02,371,457.0,17,13,34.71,1290.48,124,82,5.0,18772.77,97.82,Low Stock
SKU_16614,Bakery,B,FreshMart Suppliers,Chennai Warehouse,2025-03-18 00:00:00,2025-05-29,154,699.0,13,9,41.44,1096.18,94,27,6.0,31906.14,83.15,Critical
SKU_10942,Bakery,A,Prime Distribution,Mumbai Warehouse,2025-03-07 00:00:00,2025-04-11,55,199.0,16,5,28.92,663.04,67,94,6.0,19781.78,86.65,Normal
SKU_12354,Snacks,B,NextGen Traders,Delhi Warehouse,2024-10-30 00:00:00,2025-01-23,320,553.0,14,2,38.1,1294.18,124,66,7.0,62408.55,84.5,Normal
SKU_15326,Frozen Foods,B,Metro Supply Co,Chennai Warehouse,2024-11-21 00:00:00,2025-02-26,150,389.0,8,7,31.88,1171.8,105,54,10.0,14758.83,89.41,Normal
SKU_15785,Beverages,C,FreshMart Suppliers,Kolkata Warehouse,2024-06-30 00:00:00,2024-09-15,144,475.0,8,5,53.48,1288.78,131,41,12.0,55772.74,86.82,Normal
SKU_16249,Household,B,NextGen Traders,Delhi Warehouse,2023-10-18 00:00:00,2023-11-26,289,304.0,8,3,35.07,1349.73,109,50,12.0,8653.21,83.28,Overstock
SKU_11698,Personal Care,B,Global Retail Supply,Mumbai Warehouse,2024-10-14 00:00:00,2024-11-19,311,405.0,8,7,27.85,707.46,109,100,7.0,44292.13,90.685,Critical
SKU_16309,Bakery,C,Urban Wholesale,Kolkata Warehouse,2023-07-25 00:00:00,2023-08-01,339,399.0,13,9,30.96,638.74,78,63,4.0,20522.14,89.98,Low Stock
SKU_14631,Produce,B,Prime Distribution,Chennai Warehouse,2025-03-10 00:00:00,2025-03-21,180,452.0,5,12,42.26,1611.11,114,42,10.0,31520.01,88.01,Overstock
SKU_16672,Produce,B,NextGen Traders,Mumbai Warehouse,2023-10-04 00:00:00,2024-02-01,130,207.0,14,6,30.33,1090.47,164,63,12.0,7097.46,85.73,Overstock
SKU_14520,Frozen Foods,C,NextGen Traders,Mumbai Warehouse,2023-09-28 00:00:00,2023-10-24,51,621.0,6,7,24.22,820.63,98,38,10.0,27397.86,95.39,Normal
SKU_14728,Beverages,B,Urban Wholesale,Chennai Warehouse,2025-03-01 00:00:00,2025-04-18,123,391.0,15,7,51.08,1534.56,97,44,7.0,19105.7,93.94,Critical
SKU_16106,Beverages,C,Metro Supply Co,Delhi Warehouse,2025-03-31 00:00:00,2025-04-05,68,319.0,0,4,41.06,895.64,110,72,3.0,34707.84,87.25,Overstock
SKU_10985,Frozen Foods,A,Global Retail Supply,Mumbai Warehouse,2023-01-22 00:00:00,2023-03-03,316,355.0,6,3,34.59,804.51,75,78,10.0,12825.76,88.7,Critical
SKU_11821,Snacks,A,Urban Wholesale,Mumbai Warehouse,2023-06-04 00:00:00,2023-09-09,16,324.0,10,6,20.67,631.35,185,36,10.0,25724.99,83.16,Low Stock
SKU_14958,Household,B,FreshMart Suppliers,Delhi Warehouse,2023-11-17 00:00:00,2023-12-19,87,419.0,16,8,13.29,412.93,83,115,10.0,15797.42,97.13,Overstock
SKU_14028,Produce,A,Global Retail Supply,Chennai Warehouse,2024-11-29 00:00:00,2025-01-19,5,325.0,16,5,34.43,1271.65,68,83,10.0,21259.72,84.51,Critical
SKU_16401,Dairy,B,Global Retail Supply,Mumbai Warehouse,2023-10-26 00:00:00,2023-11-27,257,262.0,21,5,23.39,697.7637451361868,141,41,8.0,6160.12,86.08,Overstock
SKU_10981,Personal Care,A,Urban Wholesale,Mumbai Warehouse,2023-11-29 00:00:00,2023-12-07,379,323.0,7,2,39.09,1271.17,139,33,8.0,6156.91,88.04,Normal
SKU_15023,Personal Care,C,Prime Distribution,Kolkata Warehouse,2023-08-04 00:00:00,2023-09-25,265,416.0,3,9,43.77,1637.06,136,72,4.0,38204.62,87.14,Low Stock
SKU_14084,Personal Care,B,FreshMart Suppliers,Chennai Warehouse,2024-06-22 00:00:00,2024-08-05,167,489.0,10,9,31.64,785.52,91,43,7.0,40983.99,82.93,Critical
SKU_16101,Snacks,C,NextGen Traders,Bangalore Warehouse,2024-05-25 00:00:00,2024-08-20,220,260.0,12,13,46.88,1325.81,122,76,8.0,20746.56,97.05,Normal
SKU_16668,Bakery,C,Metro Supply Co,Delhi Warehouse,2024-03-18 00:00:00,2024-04-17,359,379.0,5,8,23.21,636.48,117,50,9.0,35188.1,91.04,Overstock
SKU_16136,Frozen Foods,B,Metro Supply Co,Kolkata Warehouse,2024-07-29 00:00:00,2024-10-30,230,525.0,11,3,36.65,1322.64,143,57,8.0,21253.17,83.87,Critical
SKU_14239,Produce,A,Metro Supply Co,Delhi Warehouse,2023-04-17 00:00:00,2023-05-14,69,509.0,20,9,31.23,1030.75,140,28,10.0,11071.07,83.76,Normal
SKU_11473,Personal Care,B,FreshMart Suppliers,Kolkata Warehouse,2023-06-28 00:00:00,2023-06-30,301,357.0,7,11,28.46,633.28,147,84,4.0,32819.2,89.74,Critical
SKU_15087,Personal Care,A,Global Retail Supply,Delhi Warehouse,2023-06-09 00:00:00,2023-08-04,144,322.0,13,11,37.64,901.5,132,30,14.0,22134.29,89.98,Normal
SKU_15710,Household,A,NextGen Traders,Chennai Warehouse,2024-12-09 00:00:00,2025-03-05,241,596.0,18,4,29.26,1048.85,104,50,8.0,48823.84,82.27,Low Stock
SKU_16593,Household,A,NextGen Traders,Bangalore Warehouse,2024-11-06 00:00:00,2024-12-17,283,422.0,17,8,30.24,1123.74,117,63,1.0,32584.32,85.54,Normal
SKU_12258,Produce,A,Metro Supply Co,Mumbai Warehouse,2025-01-25 00:00:00,2025-04-13,393,301.0,6,11,35.35,865.98,66,94,8.0,19602.86,84.69,Low Stock
SKU_15319,Produce,B,Urban Wholesale,Mumbai Warehouse,2024-10-23 00:00:00,2024-11-30,235,486.0,18,3,48.09,1714.47,61,60,10.0,49142.93,94.98,Overstock
SKU_11457,Bakery,B,FreshMart Suppliers,Chennai Warehouse,2024-12-31 00:00:00,2025-01-31,46,456.0,11,8,39.89,871.09,121,59,13.0,24967.06,88.07,Critical
SKU_13557,Frozen Foods,B,NextGen Traders,Bangalore Warehouse,2023-09-17 00:00:00,2023-11-18,211,360.0,12,0,49.17,1479.21,129,63,5.0,10656.4,91.5,Normal
SKU_11395,Beverages,C,Metro Supply Co,Delhi Warehouse,2024-03-22 00:00:00,2024-06-09,398,383.0,14,8,42.03,1152.38,66,5,10.0,35738.24,89.51,Low Stock
SKU_10264,Produce,A,Urban Wholesale,Chennai Warehouse,2025-03-01 00:00:00,2025-05-27,17,536.0,12,5,52.75,1675.96,84,78,13.0,37009.47,87.86,Normal
SKU_13548,Beverages,A,Prime Distribution,Bangalore Warehouse,2025-03-27 00:00:00,2025-05-03,185,437.0,3,4,50.53,1748.95,121,78,10.0,42742.29,92.37,Normal
SKU_13547,Bakery,A,NextGen Traders,Kolkata Warehouse,2023-12-29 00:00:00,2024-04-18,193,419.0,3,7,26.47,961.37,153,72,9.0,43625.74,98.51,Critical
SKU_12748,Beverages,B,Urban Wholesale,Chennai Warehouse,2024-07-03 00:00:00,2024-07-18,210,340.0,14,19,38.56,1115.43,145,73,5.0,26351.93,98.81,Overstock
SKU_16072,Personal Care,A,FreshMart Suppliers,Kolkata Warehouse,2023-01-31 00:00:00,2023-04-13,354,557.0,12,12,23.85,711.4863326848249,88,101,13.0,52255.24,87.88,Normal
SKU_12692,Frozen Foods,A,NextGen Traders,Chennai Warehouse,2024-01-09 00:00:00,2024-03-17,153,487.0,11,8,38.1,1120.9,62,55,13.0,54680.26,97.32,Low Stock
SKU_16118,Snacks,B,NextGen Traders,Mumbai Warehouse,2023-02-14 00:00:00,2023-04-20,341,350.0,6,7,45.1,1173.11,146,74,11.0,29275.23,94.59,Overstock
